region,occupation,year,value,id,occupation_id
АКМОЛИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2011,-6,KZ-AKM,agro
АКМОЛИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2014,-63,KZ-AKM,agro
АКМОЛИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2004,-95,KZ-AKM,agro
АКМОЛИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2009,-39,KZ-AKM,agro
АКМОЛИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2010,-2,KZ-AKM,agro
АКМОЛИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2002,-377,KZ-AKM,agro
АКМОЛИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2016,-31,KZ-AKM,agro
АКМОЛИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2006,19,KZ-AKM,agro
АКМОЛИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2001,-452,KZ-AKM,agro
АКМОЛИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2003,-160,KZ-AKM,agro
АКМОЛИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2000,-468,KZ-AKM,agro
АКМОЛИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2015,-26,KZ-AKM,agro
АКМОЛИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2017,-55,KZ-AKM,agro
АТЫРАУСКАЯ ОБЛАСТЬ,Экономическое,2012,32,KZ-ATY,economics
АТЫРАУСКАЯ ОБЛАСТЬ,Экономическое,2009,17,KZ-ATY,economics
АТЫРАУСКАЯ ОБЛАСТЬ,Экономическое,2007,47,KZ-ATY,economics
АТЫРАУСКАЯ ОБЛАСТЬ,Экономическое,2011,17,KZ-ATY,economics
АТЫРАУСКАЯ ОБЛАСТЬ,Экономическое,2015,5,KZ-ATY,economics
АТЫРАУСКАЯ ОБЛАСТЬ,Экономическое,2008,27,KZ-ATY,economics
АТЫРАУСКАЯ ОБЛАСТЬ,Экономическое,2013,9,KZ-ATY,economics
АТЫРАУСКАЯ ОБЛАСТЬ,Экономическое,2014,21,KZ-ATY,economics
АТЫРАУСКАЯ ОБЛАСТЬ,Экономическое,2004,28,KZ-ATY,economics
АТЫРАУСКАЯ ОБЛАСТЬ,Экономическое,2005,56,KZ-ATY,economics
АТЫРАУСКАЯ ОБЛАСТЬ,Экономическое,2002,-5,KZ-ATY,economics
АТЫРАУСКАЯ ОБЛАСТЬ,Экономическое,2010,7,KZ-ATY,economics
АТЫРАУСКАЯ ОБЛАСТЬ,Экономическое,2016,16,KZ-ATY,economics
АТЫРАУСКАЯ ОБЛАСТЬ,Экономическое,2000,3,KZ-ATY,economics
АТЫРАУСКАЯ ОБЛАСТЬ,Экономическое,2006,21,KZ-ATY,economics
АТЫРАУСКАЯ ОБЛАСТЬ,Экономическое,2003,14,KZ-ATY,economics
АТЫРАУСКАЯ ОБЛАСТЬ,Экономическое,2001,-7,KZ-ATY,economics
АТЫРАУСКАЯ ОБЛАСТЬ,Экономическое,2017,2,KZ-ATY,economics
АТЫРАУСКАЯ ОБЛАСТЬ,Юридическое ,2012,16,KZ-ATY,law
АТЫРАУСКАЯ ОБЛАСТЬ,Юридическое ,2008,13,KZ-ATY,law
АТЫРАУСКАЯ ОБЛАСТЬ,Юридическое ,2005,11,KZ-ATY,law
АТЫРАУСКАЯ ОБЛАСТЬ,Юридическое ,2007,3,KZ-ATY,law
АТЫРАУСКАЯ ОБЛАСТЬ,Юридическое ,2013,8,KZ-ATY,law
АТЫРАУСКАЯ ОБЛАСТЬ,Юридическое ,2011,2,KZ-ATY,law
АТЫРАУСКАЯ ОБЛАСТЬ,Юридическое ,2014,7,KZ-ATY,law
АТЫРАУСКАЯ ОБЛАСТЬ,Юридическое ,2004,5,KZ-ATY,law
АТЫРАУСКАЯ ОБЛАСТЬ,Юридическое ,2009,-1,KZ-ATY,law
АТЫРАУСКАЯ ОБЛАСТЬ,Юридическое ,2010,2,KZ-ATY,law
АТЫРАУСКАЯ ОБЛАСТЬ,Юридическое ,2002,3,KZ-ATY,law
АТЫРАУСКАЯ ОБЛАСТЬ,Юридическое ,2016,8,KZ-ATY,law
АТЫРАУСКАЯ ОБЛАСТЬ,Юридическое ,2006,21,KZ-ATY,law
АТЫРАУСКАЯ ОБЛАСТЬ,Юридическое ,2001,6,KZ-ATY,law
АТЫРАУСКАЯ ОБЛАСТЬ,Юридическое ,2000,-1,KZ-ATY,law
АТЫРАУСКАЯ ОБЛАСТЬ,Юридическое ,2015,3,KZ-ATY,law
АТЫРАУСКАЯ ОБЛАСТЬ,Юридическое ,2017,3,KZ-ATY,law
АТЫРАУСКАЯ ОБЛАСТЬ,Другое ,2014,42,KZ-ATY,other
АТЫРАУСКАЯ ОБЛАСТЬ,Другое ,2004,47,KZ-ATY,other
АТЫРАУСКАЯ ОБЛАСТЬ,Другое ,2005,109,KZ-ATY,other
АТЫРАУСКАЯ ОБЛАСТЬ,Другое ,2012,32,KZ-ATY,other
АТЫРАУСКАЯ ОБЛАСТЬ,Другое ,2008,22,KZ-ATY,other
АТЫРАУСКАЯ ОБЛАСТЬ,Другое ,2009,23,KZ-ATY,other
АТЫРАУСКАЯ ОБЛАСТЬ,Другое ,2013,41,KZ-ATY,other
АТЫРАУСКАЯ ОБЛАСТЬ,Другое ,2010,40,KZ-ATY,other
АТЫРАУСКАЯ ОБЛАСТЬ,Другое ,2011,28,KZ-ATY,other
АТЫРАУСКАЯ ОБЛАСТЬ,Другое ,2007,19,KZ-ATY,other
АТЫРАУСКАЯ ОБЛАСТЬ,Другое ,2015,-17,KZ-ATY,other
АТЫРАУСКАЯ ОБЛАСТЬ,Другое ,2000,3,KZ-ATY,other
АТЫРАУСКАЯ ОБЛАСТЬ,Другое ,2016,57,KZ-ATY,other
АТЫРАУСКАЯ ОБЛАСТЬ,Другое ,2001,25,KZ-ATY,other
АТЫРАУСКАЯ ОБЛАСТЬ,Другое ,2003,24,KZ-ATY,other
АТЫРАУСКАЯ ОБЛАСТЬ,Другое ,2006,21,KZ-ATY,other
АТЫРАУСКАЯ ОБЛАСТЬ,Другое ,2002,27,KZ-ATY,other
АТЫРАУСКАЯ ОБЛАСТЬ,Другое ,2017,74,KZ-ATY,other
АТЫРАУСКАЯ ОБЛАСТЬ,Педагогическое ,2005,81,KZ-ATY,teach
АТЫРАУСКАЯ ОБЛАСТЬ,Педагогическое ,2007,50,KZ-ATY,teach
АТЫРАУСКАЯ ОБЛАСТЬ,Педагогическое ,2013,11,KZ-ATY,teach
АТЫРАУСКАЯ ОБЛАСТЬ,Педагогическое ,2010,23,KZ-ATY,teach
АТЫРАУСКАЯ ОБЛАСТЬ,Педагогическое ,2011,21,KZ-ATY,teach
АТЫРАУСКАЯ ОБЛАСТЬ,Педагогическое ,2012,14,KZ-ATY,teach
АТЫРАУСКАЯ ОБЛАСТЬ,Педагогическое ,2014,18,KZ-ATY,teach
АТЫРАУСКАЯ ОБЛАСТЬ,Педагогическое ,2004,48,KZ-ATY,teach
АТЫРАУСКАЯ ОБЛАСТЬ,Педагогическое ,2008,45,KZ-ATY,teach
АТЫРАУСКАЯ ОБЛАСТЬ,Педагогическое ,2009,23,KZ-ATY,teach
АТЫРАУСКАЯ ОБЛАСТЬ,Педагогическое ,2003,4,KZ-ATY,teach
АТЫРАУСКАЯ ОБЛАСТЬ,Педагогическое ,2001,-14,KZ-ATY,teach
АТЫРАУСКАЯ ОБЛАСТЬ,Педагогическое ,2015,11,KZ-ATY,teach
АТЫРАУСКАЯ ОБЛАСТЬ,Педагогическое ,2002,11,KZ-ATY,teach
АТЫРАУСКАЯ ОБЛАСТЬ,Педагогическое ,2016,10,KZ-ATY,teach
АТЫРАУСКАЯ ОБЛАСТЬ,Педагогическое ,2000,-24,KZ-ATY,teach
АТЫРАУСКАЯ ОБЛАСТЬ,Педагогическое ,2006,35,KZ-ATY,teach
АТЫРАУСКАЯ ОБЛАСТЬ,Педагогическое ,2017,9,KZ-ATY,teach
АТЫРАУСКАЯ ОБЛАСТЬ,Техническое,2012,47,KZ-ATY,tech
АТЫРАУСКАЯ ОБЛАСТЬ,Техническое,2010,20,KZ-ATY,tech
АТЫРАУСКАЯ ОБЛАСТЬ,Техническое,2014,43,KZ-ATY,tech
АТЫРАУСКАЯ ОБЛАСТЬ,Техническое,2004,45,KZ-ATY,tech
АТЫРАУСКАЯ ОБЛАСТЬ,Техническое,2005,86,KZ-ATY,tech
АТЫРАУСКАЯ ОБЛАСТЬ,Техническое,2007,53,KZ-ATY,tech
АТЫРАУСКАЯ ОБЛАСТЬ,Техническое,2015,26,KZ-ATY,tech
АТЫРАУСКАЯ ОБЛАСТЬ,Техническое,2008,50,KZ-ATY,tech
АТЫРАУСКАЯ ОБЛАСТЬ,Техническое,2009,36,KZ-ATY,tech
АТЫРАУСКАЯ ОБЛАСТЬ,Техническое,2013,34,KZ-ATY,tech
АТЫРАУСКАЯ ОБЛАСТЬ,Техническое,2011,29,KZ-ATY,tech
АТЫРАУСКАЯ ОБЛАСТЬ,Техническое,2000,-44,KZ-ATY,tech
АТЫРАУСКАЯ ОБЛАСТЬ,Техническое,2006,50,KZ-ATY,tech
АТЫРАУСКАЯ ОБЛАСТЬ,Техническое,2016,10,KZ-ATY,tech
АТЫРАУСКАЯ ОБЛАСТЬ,Техническое,2003,-32,KZ-ATY,tech
АТЫРАУСКАЯ ОБЛАСТЬ,Техническое,2002,-25,KZ-ATY,tech
АТЫРАУСКАЯ ОБЛАСТЬ,Техническое,2001,1,KZ-ATY,tech
АТЫРАУСКАЯ ОБЛАСТЬ,Техническое,2017,9,KZ-ATY,tech
АТЫРАУСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2008,19,KZ-ATY,agro
АТЫРАУСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2005,41,KZ-ATY,agro
АТЫРАУСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2007,42,KZ-ATY,agro
АТЫРАУСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2009,16,KZ-ATY,agro
АТЫРАУСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2012,8,KZ-ATY,agro
АТЫРАУСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2010,17,KZ-ATY,agro
АТЫРАУСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2013,8,KZ-ATY,agro
АТЫРАУСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2011,7,KZ-ATY,agro
АТЫРАУСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2014,13,KZ-ATY,agro
АТЫРАУСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2004,20,KZ-ATY,agro
АТЫРАУСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2002,-4,KZ-ATY,agro
АТЫРАУСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2016,3,KZ-ATY,agro
АТЫРАУСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2003,17,KZ-ATY,agro
АТЫРАУСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2000,-5,KZ-ATY,agro
АТЫРАУСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2001,5,KZ-ATY,agro
АТЫРАУСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2006,25,KZ-ATY,agro
АТЫРАУСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2017,4,KZ-ATY,agro
АЛМАТИНСКАЯ ОБЛАСТЬ,Экономическое,2012,-38,KZ-ALM,economics
АЛМАТИНСКАЯ ОБЛАСТЬ,Экономическое,2011,-27,KZ-ALM,economics
АЛМАТИНСКАЯ ОБЛАСТЬ,Экономическое,2005,109,KZ-ALM,economics
АЛМАТИНСКАЯ ОБЛАСТЬ,Экономическое,2009,25,KZ-ALM,economics
АЛМАТИНСКАЯ ОБЛАСТЬ,Экономическое,2014,20,KZ-ALM,economics
АЛМАТИНСКАЯ ОБЛАСТЬ,Экономическое,2004,135,KZ-ALM,economics
АЛМАТИНСКАЯ ОБЛАСТЬ,Экономическое,2008,40,KZ-ALM,economics
АЛМАТИНСКАЯ ОБЛАСТЬ,Экономическое,2007,77,KZ-ALM,economics
АЛМАТИНСКАЯ ОБЛАСТЬ,Экономическое,2010,3,KZ-ALM,economics
АЛМАТИНСКАЯ ОБЛАСТЬ,Экономическое,2015,46,KZ-ALM,economics
АЛМАТИНСКАЯ ОБЛАСТЬ,Экономическое,2006,101,KZ-ALM,economics
АЛМАТИНСКАЯ ОБЛАСТЬ,Экономическое,2013,-16,KZ-ALM,economics
АЛМАТИНСКАЯ ОБЛАСТЬ,Экономическое,2002,-47,KZ-ALM,economics
АЛМАТИНСКАЯ ОБЛАСТЬ,Экономическое,2001,-149,KZ-ALM,economics
АЛМАТИНСКАЯ ОБЛАСТЬ,Экономическое,2003,124,KZ-ALM,economics
АЛМАТИНСКАЯ ОБЛАСТЬ,Экономическое,2000,-178,KZ-ALM,economics
АЛМАТИНСКАЯ ОБЛАСТЬ,Экономическое,2016,5,KZ-ALM,economics
АЛМАТИНСКАЯ ОБЛАСТЬ,Экономическое,2017,20,KZ-ALM,economics
АЛМАТИНСКАЯ ОБЛАСТЬ,Юридическое ,2008,8,KZ-ALM,law
АЛМАТИНСКАЯ ОБЛАСТЬ,Юридическое ,2007,17,KZ-ALM,law
АЛМАТИНСКАЯ ОБЛАСТЬ,Юридическое ,2009,-12,KZ-ALM,law
АЛМАТИНСКАЯ ОБЛАСТЬ,Юридическое ,2013,3,KZ-ALM,law
АЛМАТИНСКАЯ ОБЛАСТЬ,Юридическое ,2010,-1,KZ-ALM,law
АЛМАТИНСКАЯ ОБЛАСТЬ,Юридическое ,2015,11,KZ-ALM,law
АЛМАТИНСКАЯ ОБЛАСТЬ,Юридическое ,2014,-18,KZ-ALM,law
АЛМАТИНСКАЯ ОБЛАСТЬ,Юридическое ,2004,24,KZ-ALM,law
АЛМАТИНСКАЯ ОБЛАСТЬ,Юридическое ,2011,4,KZ-ALM,law
АЛМАТИНСКАЯ ОБЛАСТЬ,Юридическое ,2005,29,KZ-ALM,law
АЛМАТИНСКАЯ ОБЛАСТЬ,Юридическое ,2001,-43,KZ-ALM,law
АЛМАТИНСКАЯ ОБЛАСТЬ,Юридическое ,2012,-12,KZ-ALM,law
АЛМАТИНСКАЯ ОБЛАСТЬ,Юридическое ,2002,-3,KZ-ALM,law
АЛМАТИНСКАЯ ОБЛАСТЬ,Юридическое ,2000,-44,KZ-ALM,law
АЛМАТИНСКАЯ ОБЛАСТЬ,Юридическое ,2003,14,KZ-ALM,law
АЛМАТИНСКАЯ ОБЛАСТЬ,Юридическое ,2006,24,KZ-ALM,law
АЛМАТИНСКАЯ ОБЛАСТЬ,Юридическое ,2016,11,KZ-ALM,law
АЛМАТИНСКАЯ ОБЛАСТЬ,Юридическое ,2017,1,KZ-ALM,law
АЛМАТИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2012,-17,KZ-ALM,construction
АЛМАТИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2009,-1,KZ-ALM,construction
АЛМАТИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2007,31,KZ-ALM,construction
АЛМАТИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2015,21,KZ-ALM,construction
АЛМАТИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2008,-2,KZ-ALM,construction
АЛМАТИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2013,-3,KZ-ALM,construction
АЛМАТИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2014,7,KZ-ALM,construction
АЛМАТИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2004,64,KZ-ALM,construction
АЛМАТИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2005,109,KZ-ALM,construction
АЛМАТИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2002,-10,KZ-ALM,construction
АЛМАТИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2010,-4,KZ-ALM,construction
АЛМАТИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2016,2,KZ-ALM,construction
АЛМАТИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2000,-81,KZ-ALM,construction
АЛМАТИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2006,84,KZ-ALM,construction
АЛМАТИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2003,60,KZ-ALM,construction
АЛМАТИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2001,-39,KZ-ALM,construction
АЛМАТИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2017,13,KZ-ALM,construction
АЛМАТИНСКАЯ ОБЛАСТЬ,Медицинское,2007,105,KZ-ALM,med
АЛМАТИНСКАЯ ОБЛАСТЬ,Медицинское,2011,25,KZ-ALM,med
АЛМАТИНСКАЯ ОБЛАСТЬ,Медицинское,2010,26,KZ-ALM,med
АЛМАТИНСКАЯ ОБЛАСТЬ,Медицинское,2012,-12,KZ-ALM,med
АЛМАТИНСКАЯ ОБЛАСТЬ,Медицинское,2008,50,KZ-ALM,med
АЛМАТИНСКАЯ ОБЛАСТЬ,Медицинское,2005,180,KZ-ALM,med
АЛМАТИНСКАЯ ОБЛАСТЬ,Медицинское,2009,52,KZ-ALM,med
АЛМАТИНСКАЯ ОБЛАСТЬ,Медицинское,2014,8,KZ-ALM,med
АЛМАТИНСКАЯ ОБЛАСТЬ,Медицинское,2004,118,KZ-ALM,med
АЛМАТИНСКАЯ ОБЛАСТЬ,Медицинское,2013,44,KZ-ALM,med
АЛМАТИНСКАЯ ОБЛАСТЬ,Медицинское,2016,25,KZ-ALM,med
АЛМАТИНСКАЯ ОБЛАСТЬ,Медицинское,2001,-125,KZ-ALM,med
АЛМАТИНСКАЯ ОБЛАСТЬ,Медицинское,2015,60,KZ-ALM,med
АЛМАТИНСКАЯ ОБЛАСТЬ,Медицинское,2002,-10,KZ-ALM,med
АЛМАТИНСКАЯ ОБЛАСТЬ,Медицинское,2000,-154,KZ-ALM,med
АЛМАТИНСКАЯ ОБЛАСТЬ,Медицинское,2006,126,KZ-ALM,med
АЛМАТИНСКАЯ ОБЛАСТЬ,Медицинское,2003,116,KZ-ALM,med
АЛМАТИНСКАЯ ОБЛАСТЬ,Медицинское,2017,51,KZ-ALM,med
АЛМАТИНСКАЯ ОБЛАСТЬ,Не указавшие ,2008,2,KZ-ALM,unknown
АЛМАТИНСКАЯ ОБЛАСТЬ,Не указавшие ,2007,1,KZ-ALM,unknown
АЛМАТИНСКАЯ ОБЛАСТЬ,Не указавшие ,2009,6,KZ-ALM,unknown
АЛМАТИНСКАЯ ОБЛАСТЬ,Не указавшие ,2010,6,KZ-ALM,unknown
АЛМАТИНСКАЯ ОБЛАСТЬ,Не указавшие ,2004,1,KZ-ALM,unknown
АЛМАТИНСКАЯ ОБЛАСТЬ,Не указавшие ,2001,118,KZ-ALM,unknown
АЛМАТИНСКАЯ ОБЛАСТЬ,Не указавшие ,2012,-1,KZ-ALM,unknown
АЛМАТИНСКАЯ ОБЛАСТЬ,Не указавшие ,2002,15,KZ-ALM,unknown
АЛМАТИНСКАЯ ОБЛАСТЬ,Не указавшие ,2003,1,KZ-ALM,unknown
АЛМАТИНСКАЯ ОБЛАСТЬ,Не указавшие ,2006,2,KZ-ALM,unknown
АЛМАТИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2005,70,KZ-ALM,agro
АЛМАТИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2009,13,KZ-ALM,agro
АЛМАТИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2013,29,KZ-ALM,agro
АЛМАТИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2010,24,KZ-ALM,agro
АЛМАТИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2014,7,KZ-ALM,agro
АЛМАТИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2004,103,KZ-ALM,agro
АЛМАТИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2011,23,KZ-ALM,agro
АЛМАТИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2012,-1,KZ-ALM,agro
АЛМАТИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2008,36,KZ-ALM,agro
АЛМАТИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2007,31,KZ-ALM,agro
АЛМАТИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2015,24,KZ-ALM,agro
АЛМАТИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2002,2,KZ-ALM,agro
АЛМАТИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2001,-70,KZ-ALM,agro
АЛМАТИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2003,24,KZ-ALM,agro
АЛМАТИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2016,7,KZ-ALM,agro
АЛМАТИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2006,57,KZ-ALM,agro
АЛМАТИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2000,-145,KZ-ALM,agro
АЛМАТИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2017,21,KZ-ALM,agro
АЛМАТИНСКАЯ ОБЛАСТЬ,Техническое,2014,-24,KZ-ALM,tech
АЛМАТИНСКАЯ ОБЛАСТЬ,Техническое,2004,206,KZ-ALM,tech
АЛМАТИНСКАЯ ОБЛАСТЬ,Техническое,2013,-12,KZ-ALM,tech
АЛМАТИНСКАЯ ОБЛАСТЬ,Техническое,2010,-4,KZ-ALM,tech
АЛМАТИНСКАЯ ОБЛАСТЬ,Техническое,2008,15,KZ-ALM,tech
АЛМАТИНСКАЯ ОБЛАСТЬ,Техническое,2005,221,KZ-ALM,tech
АЛМАТИНСКАЯ ОБЛАСТЬ,Техническое,2009,11,KZ-ALM,tech
АЛМАТИНСКАЯ ОБЛАСТЬ,Техническое,2011,-72,KZ-ALM,tech
АЛМАТИНСКАЯ ОБЛАСТЬ,Техническое,2012,-102,KZ-ALM,tech
АЛМАТИНСКАЯ ОБЛАСТЬ,Техническое,2007,80,KZ-ALM,tech
АЛМАТИНСКАЯ ОБЛАСТЬ,Техническое,2015,40,KZ-ALM,tech
АЛМАТИНСКАЯ ОБЛАСТЬ,Техническое,2002,-283,KZ-ALM,tech
АЛМАТИНСКАЯ ОБЛАСТЬ,Техническое,2001,-516,KZ-ALM,tech
АЛМАТИНСКАЯ ОБЛАСТЬ,Техническое,2016,5,KZ-ALM,tech
АЛМАТИНСКАЯ ОБЛАСТЬ,Техническое,2000,-612,KZ-ALM,tech
АЛМАТИНСКАЯ ОБЛАСТЬ,Техническое,2006,161,KZ-ALM,tech
АЛМАТИНСКАЯ ОБЛАСТЬ,Техническое,2003,60,KZ-ALM,tech
АЛМАТИНСКАЯ ОБЛАСТЬ,Техническое,2017,5,KZ-ALM,tech
АЛМАТИНСКАЯ ОБЛАСТЬ,Педагогическое ,2012,28,KZ-ALM,teach
АЛМАТИНСКАЯ ОБЛАСТЬ,Педагогическое ,2009,75,KZ-ALM,teach
АЛМАТИНСКАЯ ОБЛАСТЬ,Педагогическое ,2007,115,KZ-ALM,teach
АЛМАТИНСКАЯ ОБЛАСТЬ,Педагогическое ,2011,54,KZ-ALM,teach
АЛМАТИНСКАЯ ОБЛАСТЬ,Педагогическое ,2015,103,KZ-ALM,teach
АЛМАТИНСКАЯ ОБЛАСТЬ,Педагогическое ,2008,62,KZ-ALM,teach
АЛМАТИНСКАЯ ОБЛАСТЬ,Педагогическое ,2013,79,KZ-ALM,teach
АЛМАТИНСКАЯ ОБЛАСТЬ,Педагогическое ,2014,16,KZ-ALM,teach
АЛМАТИНСКАЯ ОБЛАСТЬ,Педагогическое ,2004,189,KZ-ALM,teach
АЛМАТИНСКАЯ ОБЛАСТЬ,Педагогическое ,2005,238,KZ-ALM,teach
АЛМАТИНСКАЯ ОБЛАСТЬ,Педагогическое ,2002,-83,KZ-ALM,teach
АЛМАТИНСКАЯ ОБЛАСТЬ,Педагогическое ,2010,50,KZ-ALM,teach
АЛМАТИНСКАЯ ОБЛАСТЬ,Педагогическое ,2016,52,KZ-ALM,teach
АЛМАТИНСКАЯ ОБЛАСТЬ,Педагогическое ,2000,-258,KZ-ALM,teach
АЛМАТИНСКАЯ ОБЛАСТЬ,Педагогическое ,2006,194,KZ-ALM,teach
АЛМАТИНСКАЯ ОБЛАСТЬ,Педагогическое ,2003,149,KZ-ALM,teach
АЛМАТИНСКАЯ ОБЛАСТЬ,Педагогическое ,2001,-188,KZ-ALM,teach
АЛМАТИНСКАЯ ОБЛАСТЬ,Педагогическое ,2017,78,KZ-ALM,teach
АЛМАТИНСКАЯ ОБЛАСТЬ,Другое ,2008,74,KZ-ALM,other
АЛМАТИНСКАЯ ОБЛАСТЬ,Другое ,2007,210,KZ-ALM,other
АЛМАТИНСКАЯ ОБЛАСТЬ,Другое ,2009,20,KZ-ALM,other
АЛМАТИНСКАЯ ОБЛАСТЬ,Другое ,2013,21,KZ-ALM,other
АЛМАТИНСКАЯ ОБЛАСТЬ,Другое ,2010,-45,KZ-ALM,other
АЛМАТИНСКАЯ ОБЛАСТЬ,Другое ,2015,46,KZ-ALM,other
АЛМАТИНСКАЯ ОБЛАСТЬ,Другое ,2014,-44,KZ-ALM,other
АЛМАТИНСКАЯ ОБЛАСТЬ,Другое ,2004,428,KZ-ALM,other
АЛМАТИНСКАЯ ОБЛАСТЬ,Другое ,2011,-104,KZ-ALM,other
АЛМАТИНСКАЯ ОБЛАСТЬ,Другое ,2005,502,KZ-ALM,other
АЛМАТИНСКАЯ ОБЛАСТЬ,Другое ,2001,-562,KZ-ALM,other
АЛМАТИНСКАЯ ОБЛАСТЬ,Другое ,2012,-137,KZ-ALM,other
АЛМАТИНСКАЯ ОБЛАСТЬ,Другое ,2002,-149,KZ-ALM,other
АЛМАТИНСКАЯ ОБЛАСТЬ,Другое ,2000,-582,KZ-ALM,other
АЛМАТИНСКАЯ ОБЛАСТЬ,Другое ,2003,163,KZ-ALM,other
АЛМАТИНСКАЯ ОБЛАСТЬ,Другое ,2006,379,KZ-ALM,other
АЛМАТИНСКАЯ ОБЛАСТЬ,Другое ,2016,104,KZ-ALM,other
АЛМАТИНСКАЯ ОБЛАСТЬ,Другое ,2017,182,KZ-ALM,other
АКТЮБИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2012,-13,KZ-AKT,construction
АКТЮБИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2008,-1,KZ-AKT,construction
АКТЮБИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2005,21,KZ-AKT,construction
АКТЮБИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2007,23,KZ-AKT,construction
АКТЮБИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2013,5,KZ-AKT,construction
АКТЮБИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2011,-7,KZ-AKT,construction
АКТЮБИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2014,-5,KZ-AKT,construction
АКТЮБИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2004,9,KZ-AKT,construction
АКТЮБИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2009,-5,KZ-AKT,construction
АКТЮБИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2010,-4,KZ-AKT,construction
АКТЮБИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2002,-33,KZ-AKT,construction
